6_ts,bearing_id,label
"[ 0.17700195  0.14038086  0.06713867 ... -0.18005371 -0.23193359
 -0.21972656]",K002,0
"[-0.16479492 -0.1739502  -0.02746582 ...  0.03662109  0.30822754
 -0.00915527]",K002,0
"[ 0.03356934  0.03051758  0.18310547 ... -0.00305176 -0.09460449
 -0.06713867]",K002,0
"[-0.05187988  0.02441406  0.0793457  ... -0.1159668  -0.01831055
 -0.01831055]",K002,0
"[-0.0793457   0.02441406 -0.07019043 ...  0.01220703 -0.08850098
  0.14648437]",K002,0
[0.63476562 0.27160645 0.01831055 ... 0.23193359 0.26245117 0.25634766],K002,0
"[ 0.03967285 -0.01220703  0.18310547 ...  0.03356934  0.08544922
  0.07324219]",K002,0
"[ 0.06713867  0.02746582  0.01220703 ... -0.03051758  0.06713867
 -0.14038086]",K002,0
"[ 0.09155273 -0.01831055 -0.06408691 ...  0.63171387 -0.22583008
  0.24719238]",K002,0
"[-0.20751953 -0.28381348 -0.05187988 ...  0.01525879 -0.10375977
 -0.42724609]",K002,0
"[ 0.          0.20751953  0.14953613 ... -0.11901855  0.1159668
 -0.03356934]",K002,0
"[-0.3692627  -0.22583008 -0.09155273 ...  0.05493164  0.13122559
  0.10375977]",K002,0
"[ 0.14648437 -0.1739502  -0.04272461 ... -0.03967285  0.35705566
 -0.1373291 ]",K002,0
"[-0.28381348 -0.07019043 -0.41809082 ... -0.17089844 -0.18310547
 -0.16174316]",K002,0
"[-0.12512207 -0.17700195 -0.28991699 ... -0.45776367 -0.26550293
 -0.10070801]",K002,0
"[-0.22888184 -0.49438477  0.2166748  ... -0.03967285 -0.20141602
 -0.14953613]",K002,0
"[-0.3326416  -0.45166016 -0.52490234 ... -0.73242187 -0.00610352
 -0.40588379]",K002,0
"[ 0.02746582 -0.75683594  0.17089844 ... -0.18005371  0.05493164
  0.2532959 ]",K002,0
"[-0.37536621 -0.26550293 -0.08544922 ...  0.0213623   0.14343262
  0.11901855]",K002,0
"[ 0.07324219 -0.04577637 -0.17700195 ...  0.14648437  0.23193359
  0.20141602]",K002,0
"[-0.25024414 -0.21362305 -0.02441406 ... -0.1159668  -0.03356934
  0.05493164]",K002,0
"[ 0.05493164 -0.03662109 -0.06713867 ... -0.1953125  -0.1373291
 -0.13427734]",K002,0
"[ 0.11291504 -0.23498535  0.29907227 ... -0.19836426 -0.32348633
 -0.25939941]",K002,0
"[-0.1159668  -0.04577637 -0.01525879 ... -0.03662109 -0.08850098
 -0.03662109]",K002,0
"[-0.14953613 -0.01220703  0.0579834  ...  0.07629395 -0.06713867
 -0.20751953]",K002,0
"[-0.2532959  -0.25634766 -0.1739502  ... -0.18920898 -0.09765625
 -0.01525879]",K002,0
"[ 0.21972656  0.30517578  0.27160645 ... -0.18310547 -0.20141602
 -0.31433105]",K002,0
"[-0.26855469 -0.19226074 -0.10070801 ... -0.14648437 -0.27160645
 -0.22277832]",K002,0
"[-0.3692627  -0.22888184 -0.28381348 ... -0.06713867 -0.10986328
 -0.08544922]",K002,0
"[-0.01831055 -0.04577637  0.14953613 ... -0.40893555 -0.18310547
 -0.08544922]",K002,0
"[-0.20141602  0.0213623   0.2532959  ...  0.11291504 -0.18920898
 -0.1739502 ]",K002,0
"[-0.20141602  0.20141602 -0.25024414 ...  0.11291504  0.10986328
  0.10986328]",K002,0
"[-0.20446777 -0.24719238 -0.14648437 ...  0.19836426  0.04882812
  0.10986328]",K002,0
"[-0.00305176  0.03051758  0.19836426 ...  0.10070801 -0.05187988
  0.10986328]",K002,0
"[-0.14038086 -0.07019043 -0.11291504 ... -0.01220703  0.
  0.02441406]",K002,0
"[ 0.10375977  0.07019043 -0.01831055 ...  0.12817383  0.11291504
  0.06408691]",K002,0
"[ 0.0579834  -0.01831055 -0.24108887 ... -0.03662109 -0.17089844
 -0.08850098]",K002,0
"[ 0.06408691  0.07324219  0.02441406 ... -0.05187988 -0.15563965
 -0.2166748 ]",K002,0
"[ 0.09460449 -0.06408691  0.08239746 ...  0.13427734 -0.06408691
  0.06408691]",K002,0
"[ 0.16479492  0.1373291  -0.10070801 ... -0.01525879 -0.08544922
 -0.14038086]",K002,0
"[ 0.02746582  0.09765625 -0.04272461 ... -0.15869141 -0.24108887
 -0.23498535]",K002,0
"[-0.15869141 -0.05493164 -0.20446777 ...  0.01525879  0.34484863
  0.14953613]",K002,0
"[ 0.05187988  0.10375977 -0.01831055 ...  0.02441406  0.15563965
  0.13427734]",K002,0
"[ 0.01220703 -0.32958984  0.0213623  ... -0.1739502  -0.19836426
 -0.22583008]",K002,0
"[-0.00305176  0.07629395 -0.0579834  ...  0.15869141 -0.09765625
 -0.02441406]",K002,0
"[-0.19226074 -0.12207031 -0.04272461 ...  0.13427734  0.12817383
  0.16784668]",K002,0
"[ 0.1159668  -0.06408691 -0.16479492 ...  0.09155273  0.15563965
  0.06103516]",K002,0
[0.00610352 0.0213623  0.0213623  ... 0.18005371 0.02746582 0.05187988],K002,0
"[ 1.11999512  0.07324219  0.54626465 ...  0.01831055 -0.19836426
  0.00915527]",K003,0
"[ 0.04577637  0.01220703  0.00610352 ... -0.70495605  0.18310547
  0.35705566]",K003,0
"[-0.04272461 -0.05187988 -1.21459961 ...  0.59509277  0.0213623
  0.30822754]",K003,0
"[-0.01831055 -0.09155273  0.03051758 ...  0.06103516 -0.02746582
 -0.03356934]",K003,0
"[ 0.1159668   0.19836426  0.01831055 ...  0.00610352  0.04577637
 -0.00305176]",K003,0
"[-0.03967285 -0.04882812 -0.04272461 ...  0.03051758  0.03051758
 -0.01831055]",K003,0
"[ 0.04272461  0.0793457   0.07324219 ... -0.10070801 -0.03051758
 -0.11291504]",K003,0
"[-0.04272461  0.01525879  0.06408691 ...  0.00915527  0.01220703
  0.03051758]",K003,0
"[-0.01220703 -0.50964355 -0.06103516 ...  0.01525879  0.07629395
 -0.01831055]",K003,0
"[ 0.08544922  0.39978027  0.02441406 ... -0.03662109  0.01220703
 -0.01220703]",K003,0
"[-0.07019043 -0.10681152 -0.12817383 ... -0.42114258  0.07019043
  0.1739502 ]",K003,0
"[-0.08544922  0.17700195 -0.04882812 ...  0.00610352  0.0213623
  0.1159668 ]",K003,0
"[-0.03967285 -0.00915527 -0.00915527 ...  0.04577637  1.29394531
 -0.04882812]",K003,0
"[-0.07629395  0.00305176  1.59606933 ...  0.02746582  0.19226074
  0.05187988]",K003,0
"[-1.65405273  0.00915527  0.27160645 ... -0.06103516 -0.0579834
 -0.05493164]",K003,0
"[ 0.15869141  0.01525879 -0.14648437 ... -0.04272461  0.03051758
  0.29602051]",K003,0
[0.04577637 0.0579834  0.06408691 ... 0.0213623  0.         0.13122559],K003,0
"[ 0.01525879  0.10070801 -0.04577637 ...  0.01525879  0.10375977
 -0.00610352]",K003,0
[0.         0.0213623  0.03356934 ... 0.02441406 0.0793457  0.05187988],K003,0
"[ 0.15869141  0.02441406  0.2166748  ... -0.01525879  0.01831055
  0.01220703]",K003,0
"[ 0.02746582 -1.62353516 -0.1373291  ...  0.08239746 -0.1159668
 -0.00610352]",K003,0
"[-0.08850098 -0.13122559 -0.01525879 ...  0.02441406 -0.10070801
  0.00610352]",K003,0
"[-0.0793457  -0.02441406 -0.08850098 ... -0.03662109  0.46691895
 -0.06713867]",K003,0
"[ 0.03051758 -0.03356934  0.21057129 ... -0.06103516  0.04272461
 -0.00305176]",K003,0
"[ 0.0213623   0.01220703 -0.21972656 ...  0.03967285  0.00610352
  0.03356934]",K003,0
"[-0.01525879 -0.01525879 -0.01220703 ... -0.00305176 -0.02746582
 -0.01831055]",K003,0
"[-0.25939941  0.00610352 -0.08544922 ... -0.04882812 -0.02441406
  0.0213623 ]",K003,0
"[-0.02441406 -0.0213623  -0.03356934 ... -0.00610352 -0.26550293
  0.01831055]",K003,0
"[-0.06408691  0.03356934 -0.1953125  ... -0.06713867  0.06408691
 -0.19226074]",K003,0
"[-0.04577637 -0.1159668   0.09155273 ... -0.01831055  0.
  0.07019043]",K003,0
"[-0.03051758  0.06103516  0.08544922 ... -0.65002441 -0.05187988
 -0.53100586]",K003,0
"[-0.09155273 -1.15966797 -0.05187988 ... -0.20751953 -0.02746582
  0.16784668]",K003,0
"[ 0.03051758  0.02746582  0.00915527 ... -0.01831055  0.11901855
  0.08239746]",K003,0
"[ 1.37329101  0.07019043  0.1373291  ...  0.0793457   0.05493164
 -0.00305176]",K003,0
"[-0.18310547 -0.07324219 -0.07324219 ... -0.00915527 -0.01525879
  0.46691895]",K003,0
"[-0.01831055 -0.02441406 -0.04882812 ... -0.00915527  0.05187988
  0.01525879]",K003,0
[0.07629395 0.04882812 1.6204834  ... 0.0579834  0.32043457 0.09765625],K003,0
"[-0.03051758  0.04272461  0.39367676 ...  0.04577637 -0.01220703
 -0.02441406]",K003,0
"[ 0.00915527  0.24414062  0.03356934 ...  0.03356934 -2.02941894
 -0.03356934]",K003,0
"[-0.22277832  0.30517578  1.12915039 ... -0.04577637 -0.03051758
 -0.0213623 ]",K003,0
"[-0.03662109 -0.05187988 -0.04882812 ... -0.04577637  0.31738281
 -0.23193359]",K003,0
"[ 1.64489746 -0.13427734 -0.8605957  ...  0.2746582   0.0793457
  0.09155273]",K003,0
"[ 0.16479492 -0.26550293  0.02746582 ...  0.2746582   0.36010742
  0.4119873 ]",K003,0
"[ 0.24108887  0.06713867 -0.00610352 ...  0.0213623   0.01525879
 -0.03051758]",K003,0
"[ 0.27160645  0.0213623  -0.47302246 ...  0.00915527 -0.04577637
  0.0213623 ]",K003,0
"[-0.00610352  0.05187988  0.04272461 ...  0.47302246 -0.05187988
 -0.22583008]",K003,0
"[-0.0213623  -0.02441406 -0.0213623  ...  0.08850098  0.24719238
  0.1373291 ]",K003,0
"[ 0.10681152  0.1159668   0.12512207 ... -0.0579834  -1.00402832
 -0.01831055]",K003,0
"[-0.32958984 -0.12817383 -0.03051758 ...  0.73547363  0.13427734
 -0.05187988]",K003,0
"[-0.03051758  1.83410644 -0.10986328 ... -0.05493164  0.62255859
 -0.15869141]",K003,0
"[-0.32958984 -0.58288574 -0.02746582 ...  0.05493164  0.0793457
  0.07324219]",K003,0
"[-0.04882812 -0.15258789 -0.24719238 ... -0.22888184 -0.05187988
 -0.07019043]",K003,0
[0.05493164 0.08544922 0.1953125  ... 0.12817383 0.03967285 0.12817383],K003,0
"[ 0.09460449 -0.03051758 -0.04882812 ... -0.01220703 -0.00915527
 -0.07019043]",K003,0
"[-0.1373291  -0.15869141  1.171875   ...  0.17089844 -0.09155273
  0.01525879]",K003,0
"[ 0.07324219 -1.10778809  0.10375977 ... -0.08239746 -0.01525879
  0.0579834 ]",K003,0
"[ 0.06713867 -0.01525879 -0.03967285 ...  0.03967285  0.1953125
 -0.00915527]",K003,0
"[ 0.77514648  0.03051758  0.28686523 ... -0.06713867  0.69885254
 -0.01831055]",K003,0
"[-0.37841797 -0.26855469 -0.1739502  ...  0.01525879 -0.03051758
 -0.02746582]",K003,0
"[-0.02746582  0.00305176 -0.01525879 ... -0.3326416  -0.3112793
 -1.2878418 ]",K003,0
"[-0.10375977  0.0793457  -0.01831055 ... -0.43640137 -0.15869141
  0.32653809]",K003,0
"[-0.03662109 -0.06103516 -0.03967285 ... -0.04577637  2.84423828
 -0.02441406]",K003,0
"[-0.02441406  0.54626465 -0.22583008 ...  0.00610352  0.10681152
  0.01525879]",K003,0
"[ 0.15258789  0.10986328  0.26550293 ...  0.03051758  0.00610352
 -0.09155273]",K003,0
"[-0.05493164 -0.04577637 -0.03967285 ... -0.35705566 -0.12512207
  0.02441406]",K003,0
"[-0.12512207 -0.43640137 -0.05187988 ... -0.34790039 -0.2166748
 -0.53405762]",K003,0
"[ 0.09460449  0.36315918  0.09765625 ...  0.71411133 -0.03051758
 -0.08239746]",K003,0
"[-0.04272461 -0.10986328  0.02441406 ... -0.21972656 -0.93994141
 -0.27160645]",K003,0
"[ 0.18615723 -0.32653809  0.25024414 ...  0.04882812 -0.01220703
 -0.09765625]",K003,0
"[-0.05493164 -0.23193359 -0.10986328 ...  0.04577637  0.61340332
 -0.07324219]",K003,0
"[-0.18310547 -0.22888184 -0.25024414 ...  0.02746582  0.10070801
  0.07629395]",K003,0
"[ 1.3885498  -0.12817383 -0.15258789 ... -0.09765625 -0.10681152
 -0.09155273]",K003,0
"[ 0.08850098 -0.18005371 -0.36315918 ...  0.15563965 -0.27160645
 -0.28991699]",K003,0
"[-0.14648437 -0.01831055  0.12207031 ... -0.0213623   0.02746582
 -0.5279541 ]",K003,0
"[-0.28991699 -0.12207031 -0.00915527 ...  0.36621094  0.3692627
 -0.54321289]",K003,0
"[ 0.35400391  0.17089844  0.03662109 ...  0.08239746  0.04577637
 -0.00305176]",K003,0
"[ 0.06408691  0.         -0.50964355 ...  0.06713867  0.07019043
  0.03662109]",K003,0
"[-0.03356934 -0.43029785 -0.03662109 ...  0.04882812  0.07324219
  0.0793457 ]",K003,0
[0.0793457  0.03051758 0.06408691 ... 0.2746582  0.10986328 0.09155273],K003,0
"[ 0.14038086 -0.02746582 -0.99487305 ... -0.16784668  0.15563965
 -0.04272461]",K003,0
"[-0.10681152 -0.24108887 -0.390625   ...  0.09460449 -0.06713867
 -0.08239746]",K003,0
"[-0.08239746 -0.19836426 -0.05493164 ... -0.03967285  0.14953613
  0.07324219]",K003,0
"[ 0.1159668   0.03662109  0.0793457  ... -0.24414062 -0.1739502
 -0.12207031]",K003,0
"[-1.89819336 -0.07629395 -0.03051758 ...  0.09765625  0.11291504
  0.21362305]",K003,0
"[ 0.08544922  0.         -0.05187988 ... -0.28076172 -0.15563965
 -0.03051758]",K003,0
"[-0.05493164  0.13122559  0.0213623  ... -0.03051758 -0.05493164
 -0.07629395]",K003,0
"[-0.14038086 -0.21057129 -0.13427734 ... -0.04577637  0.35400391
  0.05493164]",K003,0
"[-0.03051758  0.13427734  0.56152344 ...  0.06408691  0.
  0.12512207]",K003,0
"[ 0.04272461 -0.31433105  0.15258789 ... -0.03662109  0.08850098
  0.0579834 ]",K003,0
"[-0.04882812 -0.18005371 -0.19836426 ...  0.55541992 -0.18920898
 -0.09460449]",K003,0
"[ 0.10986328  0.08850098  0.14953613 ... -0.19836426 -0.12817383
 -0.03356934]",K003,0
"[-0.04577637 -0.03967285 -0.12817383 ...  0.0793457   0.34179687
  0.05187988]",K003,0
"[-0.09460449 -0.18920898 -0.99182129 ...  0.07324219  0.04272461
 -0.02746582]",K003,0
"[ 0.04577637  0.10986328  0.16479492 ... -0.30212402 -0.43945312
 -0.09155273]",K003,0
"[ 0.13427734 -0.16479492 -0.15563965 ...  0.08544922  0.1159668
  0.10986328]",K003,0
"[ 0.13122559  0.09155273  0.1159668  ... -0.74462891  0.
 -0.48217773]",K003,0
"[ 0.01831055  0.02441406  0.0579834  ...  0.07324219 -0.10070801
  0.12817383]",K003,0
[0.14343262 0.10375977 0.22277832 ... 0.01220703 0.06408691 0.14038086],K003,0
"[-0.05187988  0.06408691  0.00915527 ... -0.20141602  0.03967285
  0.12817383]",K003,0
"[ 0.20141602  0.10375977  0.00305176 ... -0.18920898  0.00915527
 -0.01525879]",K003,0
"[-0.03967285 -0.16479492 -0.23803711 ... -0.01525879 -0.09460449
 -0.23193359]",K003,0
"[-0.31433105 -0.35400391 -0.43640137 ...  0.10070801  0.03967285
 -0.03051758]",K003,0
"[-0.15258789 -0.9765625  -0.0579834  ...  0.09765625  0.09155273
 -0.18310547]",K003,0
"[ 0.01220703 -0.01220703  0.05187988 ... -0.18310547 -0.38146973
 -0.21057129]",K003,0
"[ 0.35400391  0.2166748   0.12512207 ...  0.51574707 -0.16174316
 -0.34484863]",K003,0
"[-0.10681152 -0.26855469 -0.23803711 ...  0.54016113  0.42114258
  0.29907227]",K003,0
"[-0.01220703 -0.02441406 -0.08544922 ... -1.51062012  0.16174316
  0.32043457]",K003,0
"[ 0.16784668 -0.07324219  0.09765625 ...  0.22583008  0.26855469
  0.28991699]",K003,0
"[ 0.08544922 -0.5859375  -0.01220703 ... -0.26550293 -0.1159668
  0.12817383]",K003,0
"[ 0.1373291  -0.14038086  0.01525879 ... -0.05493164 -0.3326416
 -0.0579834 ]",K003,0
"[-0.21057129 -0.22277832 -0.20446777 ...  0.10986328  0.06408691
 -0.00305176]",K003,0
"[-0.18615723  0.03662109  0.08850098 ...  0.03356934 -0.0213623
  0.00915527]",K003,0
"[ 0.05187988  0.16479492 -0.07019043 ... -0.80566406  0.06713867
 -0.04882812]",K003,0
"[ 0.09460449  1.00708008  0.0213623  ... -0.1739502  -0.13122559
 -0.2166748 ]",K003,0
"[-0.55541992 -0.08544922 -0.6439209  ...  0.          0.06713867
 -0.02441406]",K003,0
"[ 0.07324219  0.01831055 -0.03662109 ... -0.25024414 -0.0793457
  0.30212402]",K003,0
"[-0.27160645 -0.03356934  0.18920898 ...  0.12512207  0.22583008
 -0.31433105]",K003,0
"[ 0.34790039  0.36010742  0.15563965 ...  0.02441406 -0.21362305
 -0.22277832]",K003,0
"[ 0.12817383  0.07324219  0.03662109 ... -0.28076172 -0.2532959
 -0.20141602]",K003,0
"[-0.20751953 -0.22888184  0.00305176 ...  0.04577637  0.08544922
 -0.00305176]",K003,0
"[ 0.10375977  0.28076172 -0.17700195 ...  0.11291504  0.25634766
  0.31433105]",K003,0
"[-0.45166016  0.16479492  0.04272461 ... -0.0793457  -0.30517578
  0.89416504]",K003,0
"[-0.59814453 -0.10375977 -0.11291504 ... -0.13122559 -0.00305176
  0.12207031]",K003,0
"[ 0.25634766  0.81481934  0.18920898 ... -0.20751953 -0.26550293
 -0.15258789]",K003,0
"[-0.54321289 -0.24108887 -0.7232666  ... -0.0213623   0.57678223
 -0.01831055]",K003,0
[0.00915527 0.02441406 0.06713867 ... 0.1739502  0.26245117 0.44250488],K003,0
"[ 0.18615723  0.23803711  0.1159668  ... -0.17700195 -0.04882812
 -0.09765625]",K003,0
"[-0.21057129 -0.07019043  0.08850098 ... -0.51574707 -0.2746582
 -0.3326416 ]",K003,0
"[-0.21972656 -0.42114258 -0.44250488 ...  0.08544922  0.0579834
  0.10070801]",K003,0
"[-0.10986328 -0.16174316 -0.04272461 ... -0.26550293 -0.03356934
  0.09460449]",K003,0
"[-0.18005371 -0.32348633 -0.33874512 ...  0.0793457  -0.71411133
  0.0213623 ]",K003,0
"[ 0.03967285  0.0579834  -0.71716309 ... -0.11901855 -0.51574707
  0.06408691]",K003,0
"[-0.1953125  -0.32653809 -0.1159668  ... -0.03051758 -1.20849609
 -0.34179687]",K003,0
"[-0.96740723 -0.34179687 -0.61645508 ...  0.01220703 -0.18920898
  0.04272461]",K003,0
"[ 0.51269531 -0.12207031  0.27770996 ... -0.03967285 -0.0579834
 -0.13427734]",K003,0
"[ 0.37231445 -0.10986328 -0.11901855 ...  0.00915527 -0.10681152
 -0.65307617]",K003,0
"[-0.05187988 -0.18005371 -0.54016113 ...  0.01831055 -0.02441406
 -0.06408691]",K003,0
"[-0.04882812 -0.13122559 -0.19226074 ... -0.32043457  0.0579834
  0.18005371]",K003,0
"[ 0.02746582 -0.03662109  0.00915527 ... -0.10375977 -0.08544922
  0.06408691]",K003,0
"[-0.01831055  0.4119873  -0.03356934 ...  0.02746582  0.2166748
  0.13427734]",K003,0
"[-0.1159668  -0.14343262 -0.15563965 ...  0.68969727 -0.14038086
 -1.12609863]",K003,0
"[-0.22277832 -0.93994141 -0.01525879 ...  0.10375977  0.1159668
  0.22277832]",K003,0
"[-2.2857666  -0.07019043  0.25024414 ... -0.25634766 -0.48217773
 -0.32958984]",K003,0
"[-0.2532959  -0.19226074  0.14343262 ...  1.171875    0.15869141
 -0.30212402]",K003,0
"[-0.19226074 -0.21057129 -0.14648437 ... -0.42724609  0.02441406
  0.63476562]",K003,0
"[ 0.14648437  0.6439209   0.11901855 ... -0.32043457 -0.08850098
 -0.21972656]",K003,0
"[ 0.3112793   0.20751953  0.09155273 ...  0.03051758  0.0579834
 -0.04882812]",K003,0
"[-0.04272461 -0.09155273 -0.1373291  ...  0.14953613  0.10681152
  0.17089844]",K003,0
"[ 0.14648437  0.03356934  0.0213623  ...  0.35705566 -0.04882812
 -0.13122559]",K003,0
"[-0.09155273 -0.14953613 -0.12207031 ... -0.0213623  -0.04882812
 -0.16479492]",K003,0
"[ 0.06713867  0.07324219 -0.08544922 ...  0.09460449  0.80871582
  0.03051758]",K003,0
"[-0.4119873  -0.04272461 -0.47302246 ...  0.08850098  0.03051758
 -0.05187988]",K003,0
[0.26855469 0.01831055 0.24108887 ... 0.39367676 0.14343262 0.08239746],K003,0
"[-0.06408691 -0.57983398 -0.18005371 ... -0.03662109 -0.29296875
 -0.15869141]",K003,0
"[ 0.16784668  0.20141602  0.19226074 ...  0.07629395  0.05493164
 -0.03356934]",K003,0
"[ 0.48217773 -0.01831055 -0.17700195 ... -0.19836426 -0.18920898
 -0.16174316]",K003,0
"[ 0.01831055 -0.12512207 -0.10070801 ... -0.01525879 -0.05187988
 -0.13427734]",K003,0
"[-0.14038086 -0.18920898 -0.1953125  ...  0.21362305  0.15258789
 -0.04577637]",K003,0
"[ 0.06408691 -0.30212402 -0.23803711 ... -0.12207031  0.10681152
  0.06408691]",K003,0
"[ 0.07019043  0.15563965  0.70495605 ... -0.01525879 -0.00305176
 -0.08544922]",K003,0
"[-0.00610352 -0.1159668  -0.08850098 ...  0.19836426  0.08850098
 -0.05493164]",K004,0
"[-0.13122559 -0.13427734 -0.09765625 ...  0.02746582 -0.04577637
 -0.06103516]",K004,0
"[ 0.0579834  -0.03356934 -0.00305176 ... -0.04882812 -0.0213623
  0.0793457 ]",K004,0
[0.         0.02441406 0.00305176 ... 0.03662109 0.04882812 0.07019043],K004,0
"[-0.03051758  0.10681152  0.01525879 ...  0.35095215 -0.12512207
 -0.06103516]",K004,0
"[-0.10375977  0.0793457  -0.04577637 ...  0.02441406  0.
 -0.05187988]",K004,0
"[ 0.03967285 -0.08544922 -0.07629395 ...  0.03356934 -0.36621094
  0.00915527]",K004,0
"[ 0.00305176  0.01525879 -0.03662109 ... -0.00610352  0.03967285
 -0.01831055]",K004,0
"[ 0.06103516  0.4486084   0.00915527 ... -0.0793457  -0.04577637
 -0.0579834 ]",K004,0
"[-0.00915527  0.03967285  0.08239746 ...  0.02746582  0.01525879
 -0.02441406]",K004,0
"[ 0.35705566 -0.08239746 -0.04272461 ... -0.14038086 -0.05493164
 -0.04577637]",K004,0
"[ 0.02441406  0.04577637  0.06103516 ...  0.00610352 -0.00305176
 -0.06103516]",K004,0
"[-0.0213623   0.03967285  0.02746582 ... -0.06713867 -0.10986328
 -0.03051758]",K004,0
"[-0.01220703  0.03967285  0.0213623  ...  0.2532959   0.06713867
 -0.09765625]",K004,0
"[ 0.04882812  0.09765625  0.09765625 ... -0.01220703 -0.00305176
  0.02441406]",K004,0
"[-0.10375977  0.11291504  0.07629395 ... -0.01220703 -0.03356934
  0.1953125 ]",K004,0
"[-0.0793457   0.03662109 -0.00610352 ... -0.0793457  -0.11291504
 -0.12207031]",K004,0
"[-0.04882812 -0.00305176 -0.00305176 ... -0.03051758  0.00305176
  0.0213623 ]",K004,0
"[ 0.02441406  0.00915527 -0.28381348 ...  0.01831055  0.
  0.03356934]",K004,0
"[ 0.05493164 -0.04882812 -0.00305176 ...  0.05493164 -0.00915527
 -0.03662109]",K004,0
"[-0.03662109  0.00915527  0.01831055 ... -0.03967285  0.00915527
 -0.02441406]",K004,0
"[ 0.01831055  0.01525879 -0.02441406 ...  0.03051758 -0.0213623
 -0.03662109]",K004,0
"[ 0.05187988 -0.05187988  0.0213623  ... -0.07629395 -0.06713867
 -0.1159668 ]",K004,0
"[-0.1159668  -0.15869141 -0.01525879 ... -0.01525879  0.03967285
  0.04577637]",K004,0
"[-0.02441406 -0.07324219 -0.12817383 ... -0.23803711  0.01220703
 -0.35400391]",K004,0
"[-0.14038086 -0.2166748   0.04577637 ... -0.10986328 -0.0579834
  0.00305176]",K004,0
"[-0.10070801 -0.17089844 -0.02746582 ... -0.02441406  0.00610352
  0.07324219]",K004,0
"[ 0.05187988 -0.00610352  0.02441406 ... -0.04272461  0.03967285
  0.03967285]",K004,0
"[-0.01525879  0.00305176 -0.03662109 ...  0.09765625  0.05493164
 -0.01220703]",K004,0
"[-0.10070801 -0.12512207 -0.06713867 ...  0.08239746  0.12207031
  0.04882812]",K004,0
[0.01831055 0.01831055 0.0213623  ... 0.09460449 0.01525879 0.01525879],K004,0
"[ 0.08544922  0.02441406  0.04577637 ...  0.08850098 -0.03356934
 -0.04577637]",K004,0
"[ 0.04577637  0.0793457   0.08850098 ... -0.14953613 -0.07019043
  0.02441406]",K004,0
"[-0.04272461 -0.0793457   0.01831055 ... -0.06103516 -0.06713867
 -0.07019043]",K004,0
"[-0.04882812 -0.05187988  0.20751953 ... -0.03356934  0.02746582
  0.03662109]",K004,0
"[-0.03051758  0.04882812  0.16174316 ... -0.11291504 -0.07019043
 -0.03356934]",K004,0
